shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
12719,14100,2023-10-08,,FedEx,Delivered
12720,14101,2023-10-18,2023-10-23,UPS,Returned
12721,14102,2025-06-08,,DHL,Delivered
12722,14103,2024-08-19,,UPS,Delivered
12723,14104,2022-11-14,,DTDC,Delivered
12724,14105,2023-03-24,,BlueDart,Delivered
12725,14106,2023-07-04,,UPS,Delivered
12726,14107,2023-12-11,,FedEx,Delivered
12727,14108,2025-05-20,,FedEx,Delivered
12728,14109,2022-05-02,,BlueDart,Delivered
12729,14111,2025-08-03,2025-08-08,UPS,Returned
12730,14112,2023-01-26,,FedEx,Delivered
12731,14113,2025-04-27,,BlueDart,Delivered
12732,14114,2023-12-15,,UPS,Delivered
12733,14115,2025-04-27,2025-05-02,DTDC,Returned
12734,14116,2023-10-16,,DHL,Delivered
12735,14117,2023-02-08,2023-02-13,FedEx,Returned
12736,14118,2023-04-06,2023-04-11,DHL,Returned
12737,14119,2025-06-11,,DHL,Delivered
12738,14121,2022-03-14,,BlueDart,Delivered
12739,14122,2024-05-19,,DHL,Delivered
12740,14123,2023-05-06,,BlueDart,Delivered
12741,14124,2023-03-09,,UPS,Delivered
12742,14125,2023-02-25,,DHL,Delivered
12743,14126,2025-08-21,,BlueDart,Delivered
12744,14127,2023-03-25,,DTDC,Delivered
12745,14128,2022-01-11,,UPS,Delivered
12746,14129,2022-10-08,,DTDC,Delivered
12747,14130,2022-07-26,,DTDC,Delivered
12748,14131,2022-03-15,,DHL,Delivered
12749,14132,2022-05-19,,BlueDart,Delivered
12750,14133,2023-11-11,,BlueDart,Delivered
12751,14134,2024-07-24,,FedEx,Delivered
12752,14136,2022-10-20,,DTDC,Delivered
12753,14137,2023-02-18,2023-02-23,DHL,Returned
12754,14138,2023-03-28,,BlueDart,Delivered
12755,14139,2023-09-22,,BlueDart,Delivered
12756,14140,2023-07-24,,DTDC,Delivered
12757,14141,2023-11-25,,UPS,Delivered
12758,14142,2024-03-15,,BlueDart,Delivered
12759,14143,2024-10-21,,DHL,Delivered
12760,14144,2025-07-12,,DHL,Delivered
12761,14145,2024-07-02,,DTDC,Delivered
12762,14146,2023-10-05,,FedEx,Delivered
12763,14147,2025-03-05,,DTDC,Delivered
12764,14148,2025-02-22,,FedEx,Delivered
12765,14150,2023-08-02,,FedEx,Delivered
12766,14151,2023-09-17,,FedEx,Delivered
12767,14152,2024-09-08,,FedEx,Delivered
12768,14153,2025-02-12,2025-02-17,BlueDart,Returned
12769,14154,2022-01-21,,BlueDart,Delivered
12770,14155,2025-05-06,,DTDC,Delivered
12771,14156,2024-02-25,,DHL,Delivered
12772,14157,2025-01-03,,DHL,Delivered
12773,14158,2024-12-05,,FedEx,Delivered
12774,14160,2025-03-27,,DTDC,Delivered
12775,14161,2023-01-11,,DTDC,Delivered
12776,14162,2025-08-31,,BlueDart,Delivered
12777,14163,2025-08-21,,UPS,Delivered
12778,14164,2022-03-30,,FedEx,Delivered
12779,14165,2023-08-04,,DHL,Delivered
12780,14166,2024-09-28,,DTDC,Delivered
12781,14167,2024-05-13,,DHL,Delivered
12782,14168,2022-07-18,,UPS,Delivered
12783,14169,2023-06-07,,BlueDart,Delivered
12784,14170,2025-09-26,,UPS,Delivered
12785,14172,2022-04-24,,DTDC,Delivered
12786,14173,2022-09-13,,DTDC,Delivered
12787,14174,2024-04-29,,DHL,Delivered
12788,14175,2023-04-09,,FedEx,Delivered
12789,14176,2024-02-25,,BlueDart,Delivered
12790,14178,2024-01-18,,BlueDart,Delivered
12791,14179,2024-08-20,2024-08-25,UPS,Returned
12792,14181,2022-08-28,,UPS,Delivered
12793,14182,2024-09-26,,UPS,Delivered
12794,14183,2023-09-26,2023-10-01,FedEx,Returned
12795,14184,2025-05-05,,DHL,Delivered
12796,14186,2025-05-21,2025-05-26,DHL,Returned
12797,14187,2022-01-06,,DTDC,Delivered
12798,14188,2024-08-30,,BlueDart,Delivered
12799,14189,2024-12-10,,BlueDart,Delivered
12800,14190,2023-12-06,,DHL,Delivered
12801,14191,2023-11-27,,DHL,Delivered
12802,14192,2024-09-27,,FedEx,Delivered
12803,14193,2025-11-30,,DTDC,Delivered
12804,14194,2023-04-12,,UPS,Delivered
12805,14195,2023-04-18,,DHL,Delivered
12806,14197,2025-05-25,,FedEx,Delivered
12807,14198,2024-11-18,,FedEx,Delivered
12808,14199,2023-06-20,,UPS,Delivered
12809,14200,2025-12-16,,UPS,Delivered
12810,14201,2023-03-13,,DHL,Delivered
12811,14202,2024-01-25,,BlueDart,Delivered
12812,14203,2023-05-29,2023-06-03,UPS,Returned
12813,14204,2025-05-17,,DHL,Delivered
12814,14205,2022-08-30,2022-09-04,DTDC,Returned
12815,14206,2025-04-11,,DHL,Delivered
12816,14207,2025-07-07,,DHL,Delivered
12817,14208,2023-07-17,2023-07-22,DHL,Returned
12818,14209,2022-11-21,,DTDC,Delivered
12819,14210,2022-03-26,,DHL,Delivered
12820,14211,2024-03-16,,BlueDart,Delivered
12821,14213,2023-05-10,,DTDC,Delivered
12822,14215,2023-11-23,,UPS,Delivered
12823,14216,2023-05-11,,DTDC,Delivered
12824,14217,2023-11-10,,FedEx,Delivered
12825,14218,2025-03-22,,DHL,Delivered
12826,14219,2023-03-04,,FedEx,Delivered
12827,14220,2023-05-29,2023-06-03,UPS,Returned
12828,14221,2023-02-20,,BlueDart,Delivered
12829,14222,2023-11-05,,DTDC,Delivered
12830,14224,2025-12-21,,UPS,Delivered
12831,14225,2024-09-07,,DTDC,Delivered
12832,14226,2022-05-05,2022-05-10,DHL,Returned
12833,14227,2024-07-02,,DHL,Delivered
12834,14228,2025-04-14,,DTDC,Delivered
12835,14230,2022-12-20,,UPS,Delivered
12836,14231,2025-05-10,,DTDC,Delivered
12837,14232,2024-11-13,,BlueDart,Delivered
12838,14233,2025-12-21,,DTDC,Delivered
12839,14234,2025-12-11,,UPS,Delivered
12840,14235,2023-05-23,,DTDC,Delivered
12841,14236,2023-06-29,,UPS,Delivered
12842,14238,2022-06-03,,FedEx,Delivered
12843,14242,2023-04-10,,UPS,Delivered
12844,14243,2025-07-16,,DTDC,Delivered
12845,14244,2022-12-28,,UPS,Delivered
12846,14245,2024-03-14,,UPS,Delivered
12847,14247,2024-10-16,,DTDC,Delivered
12848,14248,2022-10-18,,BlueDart,Delivered
12849,14249,2025-02-03,,DHL,Delivered
12850,14250,2025-01-01,,BlueDart,Delivered
12851,14251,2023-11-13,,DTDC,Delivered
12852,14252,2023-06-29,2023-07-04,FedEx,Returned
12853,14253,2023-03-29,,BlueDart,Delivered
12854,14254,2025-09-20,2025-09-25,BlueDart,Returned
12855,14255,2024-09-05,2024-09-10,DTDC,Returned
12856,14256,2022-08-01,,FedEx,Delivered
12857,14257,2023-07-17,2023-07-22,FedEx,Returned
12858,14258,2022-10-07,,DHL,Delivered
12859,14260,2022-11-05,2022-11-10,BlueDart,Returned
12860,14261,2022-07-01,,DTDC,Delivered
12861,14263,2023-02-18,,FedEx,Delivered
12862,14264,2024-07-02,,DTDC,Delivered
12863,14265,2025-09-29,,DHL,Delivered
12864,14266,2023-12-12,,DHL,Delivered
12865,14267,2022-05-28,,UPS,Delivered
12866,14268,2025-02-11,,BlueDart,Delivered
12867,14270,2022-05-18,,DHL,Delivered
12868,14271,2025-05-28,,FedEx,Delivered
12869,14273,2022-06-11,,FedEx,Delivered
12870,14274,2022-06-10,,FedEx,Delivered
12871,14275,2025-11-23,,UPS,Delivered
12872,14276,2022-10-01,,UPS,Delivered
12873,14277,2025-09-09,,DHL,Delivered
12874,14278,2024-06-22,2024-06-27,DHL,Returned
12875,14279,2022-02-22,,FedEx,Delivered
12876,14280,2025-01-05,,UPS,Delivered
12877,14281,2022-05-13,,FedEx,Delivered
12878,14282,2022-10-05,,DTDC,Delivered
12879,14283,2023-01-15,,UPS,Delivered
12880,14284,2024-04-28,,BlueDart,Delivered
12881,14285,2023-03-11,,UPS,Delivered
12882,14286,2022-10-02,,DHL,Delivered
12883,14287,2023-09-07,,FedEx,Delivered
12884,14288,2025-10-01,,DHL,Delivered
12885,14289,2024-01-06,,FedEx,Delivered
12886,14290,2023-10-23,,UPS,Delivered
12887,14291,2025-05-06,,UPS,Delivered
12888,14293,2022-02-22,,DTDC,Delivered
12889,14294,2024-04-05,,FedEx,Delivered
12890,14296,2024-04-04,,FedEx,Delivered
12891,14297,2022-03-29,2022-04-03,DHL,Returned
12892,14298,2022-09-03,,DTDC,Delivered
12893,14299,2023-05-10,2023-05-15,BlueDart,Returned
12894,14300,2024-05-29,,DHL,Delivered
12895,14301,2022-07-01,,DHL,Delivered
12896,14302,2025-08-04,,UPS,Delivered
12897,14303,2023-05-18,,FedEx,Delivered
12898,14304,2023-06-09,,DTDC,Delivered
12899,14305,2023-01-11,,DHL,Delivered
12900,14306,2022-01-30,,FedEx,Delivered
12901,14308,2025-02-27,,BlueDart,Delivered
12902,14309,2024-05-01,2024-05-06,UPS,Returned
12903,14311,2025-08-25,,DHL,Delivered
12904,14312,2024-07-06,,BlueDart,Delivered
12905,14313,2025-11-22,,UPS,Delivered
12906,14317,2025-01-21,2025-01-26,DHL,Returned
12907,14318,2023-12-30,,DHL,Delivered
12908,14319,2025-07-09,,DTDC,Delivered
12909,14320,2024-03-13,,BlueDart,Delivered
12910,14321,2025-07-20,,DTDC,Delivered
12911,14322,2022-05-20,,FedEx,Delivered
12912,14323,2022-06-23,,DHL,Delivered
12913,14324,2023-10-07,,DHL,Delivered
12914,14327,2025-04-01,,BlueDart,Delivered
12915,14328,2022-02-27,,UPS,Delivered
12916,14329,2025-09-12,,FedEx,Delivered
12917,14330,2022-04-20,,FedEx,Delivered
12918,14331,2022-11-28,,BlueDart,Delivered
12919,14332,2023-06-05,2023-06-10,DTDC,Returned
12920,14333,2022-08-16,,UPS,Delivered
12921,14334,2022-05-09,,DTDC,Delivered
12922,14335,2022-11-28,,DHL,Delivered
12923,14336,2023-10-24,,BlueDart,Delivered
12924,14337,2023-10-05,,BlueDart,Delivered
12925,14338,2023-11-22,2023-11-27,FedEx,Returned
12926,14339,2022-10-26,,FedEx,Delivered
12927,14340,2022-08-24,,FedEx,Delivered
12928,14341,2024-08-02,,FedEx,Delivered
12929,14342,2022-07-21,,UPS,Delivered
12930,14343,2022-06-03,2022-06-08,BlueDart,Returned
12931,14344,2022-01-16,,UPS,Delivered
12932,14345,2022-12-15,,UPS,Delivered
12933,14346,2023-02-02,,BlueDart,Delivered
12934,14347,2025-08-12,,DHL,Delivered
12935,14348,2024-06-18,,DTDC,Delivered
12936,14349,2025-04-05,,FedEx,Delivered
12937,14350,2023-07-11,,DTDC,Delivered
12938,14351,2022-03-29,,DTDC,Delivered
12939,14353,2025-08-30,,BlueDart,Delivered
12940,14355,2023-12-05,,DTDC,Delivered
12941,14356,2022-07-08,,DHL,Delivered
12942,14357,2024-08-17,,DTDC,Delivered
12943,14358,2024-05-27,,DHL,Delivered
12944,14359,2024-12-02,,UPS,Delivered
12945,14361,2023-06-13,,BlueDart,Delivered
12946,14362,2022-06-01,,DHL,Delivered
12947,14364,2025-04-22,,UPS,Delivered
12948,14365,2025-09-20,,UPS,Delivered
12949,14366,2024-01-27,,FedEx,Delivered
12950,14367,2025-06-14,,BlueDart,Delivered
12951,14368,2025-03-19,,FedEx,Delivered
12952,14370,2024-06-06,,DHL,Delivered
12953,14373,2025-11-12,,DHL,Delivered
12954,14374,2022-05-07,,FedEx,Delivered
12955,14375,2025-07-04,,DTDC,Delivered
12956,14376,2025-03-17,,DTDC,Delivered
12957,14377,2025-03-28,,BlueDart,Delivered
12958,14378,2023-09-02,,DHL,Delivered
12959,14379,2022-01-25,,UPS,Delivered
12960,14380,2024-11-17,,FedEx,Delivered
12961,14382,2025-10-02,,DHL,Delivered
12962,14383,2025-08-17,,DTDC,Delivered
12963,14385,2023-05-01,,FedEx,Delivered
12964,14386,2022-11-06,,DTDC,Delivered
12965,14387,2025-06-28,,DTDC,Delivered
12966,14388,2022-06-09,,UPS,Delivered
12967,14389,2025-09-13,2025-09-18,BlueDart,Returned
12968,14390,2022-10-14,,UPS,Delivered
12969,14391,2025-09-15,,FedEx,Delivered
12970,14393,2022-04-20,,BlueDart,Delivered
12971,14394,2023-12-31,,DTDC,Delivered
12972,14396,2024-10-20,,UPS,Delivered
12973,14397,2024-11-27,,DHL,Delivered
12974,14398,2023-07-29,,DTDC,Delivered
12975,14399,2025-11-09,,DTDC,Delivered
12976,14400,2024-02-15,,BlueDart,Delivered
12977,14401,2023-05-08,2023-05-13,DTDC,Returned
12978,14402,2022-06-13,,FedEx,Delivered
12979,14403,2025-03-06,,BlueDart,Delivered
12980,14404,2025-08-25,,DHL,Delivered
12981,14405,2023-03-26,,FedEx,Delivered
12982,14406,2022-09-22,,FedEx,Delivered
12983,14407,2024-06-04,,DTDC,Delivered
12984,14408,2022-06-03,,UPS,Delivered
12985,14409,2022-11-17,,DTDC,Delivered
12986,14410,2024-09-07,,DTDC,Delivered
12987,14411,2025-12-29,,DTDC,Delivered
12988,14412,2023-07-13,,DHL,Delivered
12989,14413,2024-10-10,,FedEx,Delivered
12990,14415,2025-09-10,,FedEx,Delivered
12991,14416,2024-12-10,,BlueDart,Delivered
12992,14417,2023-05-23,,DTDC,Delivered
12993,14418,2025-02-11,,UPS,Delivered
12994,14419,2025-08-17,,FedEx,Delivered
12995,14420,2025-05-09,,BlueDart,Delivered
12996,14421,2025-09-27,,FedEx,Delivered
12997,14422,2024-08-31,2024-09-05,UPS,Returned
12998,14423,2025-03-25,,FedEx,Delivered
12999,14424,2023-11-18,,UPS,Delivered
13000,14425,2024-03-25,,DTDC,Delivered
13001,14426,2023-08-20,,DTDC,Delivered
13002,14428,2023-06-06,2023-06-11,DHL,Returned
13003,14429,2025-10-21,,FedEx,Delivered
13004,14430,2022-07-06,,UPS,Delivered
13005,14431,2023-07-18,,DTDC,Delivered
13006,14432,2024-02-22,,DTDC,Delivered
13007,14434,2022-05-11,,UPS,Delivered
13008,14435,2025-08-20,,UPS,Delivered
13009,14436,2022-10-18,,FedEx,Delivered
13010,14437,2025-01-17,,UPS,Delivered
13011,14438,2023-09-15,,DHL,Delivered
13012,14440,2024-05-04,,FedEx,Delivered
13013,14441,2022-02-25,,DHL,Delivered
13014,14442,2024-04-12,,UPS,Delivered
13015,14443,2024-11-28,,DHL,Delivered
13016,14444,2025-03-29,,BlueDart,Delivered
13017,14445,2023-06-15,,DTDC,Delivered
13018,14446,2025-05-06,,DHL,Delivered
13019,14447,2024-02-15,2024-02-20,DTDC,Returned
13020,14448,2023-04-12,,UPS,Delivered
13021,14450,2022-01-06,,UPS,Delivered
13022,14451,2025-05-18,,DHL,Delivered
13023,14452,2022-01-26,,DHL,Delivered
13024,14453,2022-04-03,,FedEx,Delivered
13025,14454,2023-08-02,,FedEx,Delivered
13026,14455,2025-12-04,,DHL,Delivered
13027,14456,2024-01-10,,FedEx,Delivered
13028,14457,2023-02-09,,UPS,Delivered
13029,14459,2025-03-12,2025-03-17,DHL,Returned
13030,14460,2024-01-19,2024-01-24,DTDC,Returned
13031,14461,2022-09-30,2022-10-05,FedEx,Returned
13032,14462,2025-12-07,,DHL,Delivered
13033,14463,2024-09-24,,BlueDart,Delivered
13034,14464,2024-03-04,,BlueDart,Delivered
13035,14465,2022-07-14,,BlueDart,Delivered
13036,14466,2023-05-03,,UPS,Delivered
13037,14467,2022-08-18,,DTDC,Delivered
13038,14468,2025-09-08,,DTDC,Delivered
13039,14469,2022-12-16,,BlueDart,Delivered
13040,14470,2022-10-19,2022-10-24,BlueDart,Returned
13041,14472,2022-10-13,,BlueDart,Delivered
13042,14473,2025-12-19,,FedEx,Delivered
13043,14476,2025-12-13,,UPS,Delivered
13044,14477,2025-12-13,,FedEx,Delivered
13045,14478,2025-10-29,,DTDC,Delivered
13046,14479,2024-11-04,,DHL,Delivered
13047,14480,2022-06-18,,DHL,Delivered
13048,14481,2022-09-01,,BlueDart,Delivered
13049,14482,2022-12-08,2022-12-13,BlueDart,Returned
13050,14483,2024-10-13,,DTDC,Delivered
13051,14484,2022-03-18,,BlueDart,Delivered
13052,14485,2023-07-21,,UPS,Delivered
13053,14486,2022-02-22,,DTDC,Delivered
13054,14487,2023-02-25,,BlueDart,Delivered
13055,14488,2023-09-27,,UPS,Delivered
13056,14489,2025-01-13,,BlueDart,Delivered
13057,14490,2025-01-21,,BlueDart,Delivered
13058,14493,2025-01-19,,FedEx,Delivered
13059,14494,2022-03-04,,BlueDart,Delivered
13060,14496,2023-02-15,,BlueDart,Delivered
13061,14497,2025-06-30,,UPS,Delivered
13062,14499,2023-03-25,,UPS,Delivered
13063,14500,2025-03-13,,FedEx,Delivered
13064,14501,2025-08-25,,DHL,Delivered
13065,14502,2024-09-06,,DTDC,Delivered
13066,14503,2025-02-06,,FedEx,Delivered
13067,14504,2023-04-14,,DHL,Delivered
13068,14505,2024-06-04,,BlueDart,Delivered
13069,14506,2025-11-12,,DHL,Delivered
13070,14507,2024-09-07,,DTDC,Delivered
13071,14508,2024-03-09,,FedEx,Delivered
13072,14509,2022-01-26,,DHL,Delivered
13073,14510,2024-09-18,,DTDC,Delivered
13074,14511,2024-10-31,,UPS,Delivered
13075,14512,2024-06-01,,DHL,Delivered
13076,14515,2025-05-26,2025-05-31,DHL,Returned
13077,14516,2024-09-23,,DHL,Delivered
13078,14517,2022-11-16,,BlueDart,Delivered
13079,14518,2025-05-22,,UPS,Delivered
13080,14519,2022-09-13,,DTDC,Delivered
13081,14520,2024-07-15,,DHL,Delivered
13082,14521,2024-06-17,,FedEx,Delivered
13083,14523,2022-02-11,,FedEx,Delivered
13084,14524,2025-10-11,,DTDC,Delivered
13085,14525,2025-03-06,,DHL,Delivered
13086,14526,2025-01-01,,UPS,Delivered
13087,14527,2022-05-23,,DTDC,Delivered
13088,14528,2024-07-27,,UPS,Delivered
13089,14530,2023-06-19,,DHL,Delivered
13090,14532,2024-05-20,,DTDC,Delivered
13091,14533,2023-06-25,,FedEx,Delivered
13092,14534,2025-02-10,,BlueDart,Delivered
13093,14535,2024-10-06,,DHL,Delivered
13094,14536,2024-05-04,,FedEx,Delivered
13095,14537,2023-10-04,,BlueDart,Delivered
13096,14538,2024-11-26,,DHL,Delivered
13097,14539,2024-07-06,,FedEx,Delivered
13098,14540,2025-12-19,2025-12-24,BlueDart,Returned
13099,14541,2025-11-05,,BlueDart,Delivered
13100,14542,2022-08-31,,DTDC,Delivered
13101,14543,2024-01-21,,DTDC,Delivered
13102,14544,2025-10-03,,DHL,Delivered
13103,14545,2024-02-09,,FedEx,Delivered
13104,14546,2025-07-10,,BlueDart,Delivered
13105,14548,2023-03-10,,BlueDart,Delivered
13106,14549,2025-02-17,,UPS,Delivered
13107,14550,2022-11-28,,DHL,Delivered
13108,14551,2023-12-07,,BlueDart,Delivered
13109,14552,2022-08-14,,UPS,Delivered
13110,14553,2022-01-22,,BlueDart,Delivered
13111,14554,2022-10-12,,DTDC,Delivered
13112,14556,2025-07-06,,FedEx,Delivered
13113,14557,2025-07-15,,DHL,Delivered
13114,14558,2022-02-22,,DTDC,Delivered
13115,14559,2022-02-06,,UPS,Delivered
13116,14560,2023-03-31,2023-04-05,BlueDart,Returned
13117,14561,2023-07-17,,FedEx,Delivered
13118,14562,2024-12-16,2024-12-21,DTDC,Returned
13119,14563,2023-04-11,,DTDC,Delivered
13120,14564,2025-05-27,,BlueDart,Delivered
13121,14565,2022-10-27,,FedEx,Delivered
13122,14566,2025-09-17,,DHL,Delivered
13123,14567,2025-11-27,,FedEx,Delivered
13124,14568,2024-11-19,,DHL,Delivered
13125,14569,2023-03-10,,DHL,Delivered
13126,14571,2022-11-03,,DTDC,Delivered
13127,14572,2022-10-29,,DTDC,Delivered
13128,14573,2024-04-23,,DHL,Delivered
13129,14574,2022-03-15,2022-03-20,UPS,Returned
13130,14575,2023-06-05,,UPS,Delivered
13131,14576,2024-02-29,2024-03-05,FedEx,Returned
13132,14578,2024-10-25,,BlueDart,Delivered
13133,14579,2024-08-28,,FedEx,Delivered
13134,14580,2022-12-09,,FedEx,Delivered
13135,14581,2024-05-29,,DTDC,Delivered
13136,14582,2023-08-08,,DHL,Delivered
13137,14583,2024-09-10,,UPS,Delivered
13138,14584,2022-02-15,,DHL,Delivered
13139,14585,2025-12-14,,DTDC,Delivered
13140,14586,2023-05-07,,BlueDart,Delivered
13141,14587,2025-03-30,,DTDC,Delivered
13142,14588,2024-09-24,,UPS,Delivered
13143,14590,2022-04-17,,DTDC,Delivered
13144,14591,2025-10-15,,FedEx,Delivered
13145,14592,2024-08-11,,DTDC,Delivered
13146,14593,2022-01-18,,DHL,Delivered
13147,14594,2024-05-19,,FedEx,Delivered
13148,14595,2024-10-15,2024-10-20,FedEx,Returned
13149,14596,2025-05-19,,FedEx,Delivered
13150,14597,2025-10-22,,DTDC,Delivered
13151,14598,2023-08-15,2023-08-20,UPS,Returned
13152,14599,2023-04-15,,DTDC,Delivered
13153,14600,2024-12-24,,BlueDart,Delivered
13154,14601,2025-10-20,2025-10-25,DHL,Returned
13155,14602,2024-08-05,,DHL,Delivered
13156,14603,2022-10-22,,UPS,Delivered
13157,14604,2022-01-31,,DTDC,Delivered
13158,14605,2022-01-17,,UPS,Delivered
13159,14606,2023-08-31,,UPS,Delivered
13160,14607,2025-11-19,,FedEx,Delivered
13161,14608,2023-02-22,,BlueDart,Delivered
13162,14609,2022-08-29,,FedEx,Delivered
13163,14610,2022-10-30,,DTDC,Delivered
13164,14611,2025-11-23,,BlueDart,Delivered
13165,14612,2025-10-10,2025-10-15,DHL,Returned
13166,14613,2023-01-19,,UPS,Delivered
13167,14614,2025-10-14,,UPS,Delivered
13168,14616,2024-09-04,,BlueDart,Delivered
13169,14617,2023-02-05,,UPS,Delivered
13170,14618,2026-01-01,,DTDC,Delivered
13171,14619,2022-04-27,,DHL,Delivered
13172,14620,2025-05-08,,BlueDart,Delivered
13173,14621,2024-04-08,,DTDC,Delivered
13174,14622,2023-03-22,,BlueDart,Delivered
13175,14623,2024-04-26,,UPS,Delivered
13176,14624,2024-04-15,,DTDC,Delivered
13177,14627,2024-10-18,,BlueDart,Delivered
13178,14630,2023-02-23,,FedEx,Delivered
13179,14631,2023-09-01,,DHL,Delivered
13180,14632,2025-09-21,,FedEx,Delivered
13181,14633,2023-05-04,2023-05-09,FedEx,Returned
13182,14634,2023-07-19,2023-07-24,BlueDart,Returned
13183,14635,2024-10-12,,DHL,Delivered
13184,14636,2022-05-14,,BlueDart,Delivered
13185,14637,2024-04-20,,FedEx,Delivered
13186,14638,2022-08-29,,BlueDart,Delivered
13187,14639,2023-05-26,,UPS,Delivered
13188,14640,2022-02-04,2022-02-09,UPS,Returned
13189,14641,2025-04-27,,DHL,Delivered
13190,14642,2025-07-05,2025-07-10,DTDC,Returned
13191,14643,2022-06-06,,UPS,Delivered
13192,14644,2024-06-16,,DHL,Delivered
13193,14645,2024-09-16,,BlueDart,Delivered
13194,14646,2024-12-04,,FedEx,Delivered
13195,14648,2022-01-13,,DHL,Delivered
13196,14649,2025-02-16,,DTDC,Delivered
13197,14650,2024-01-18,,DTDC,Delivered
13198,14651,2023-12-25,,FedEx,Delivered
13199,14652,2023-04-05,,DTDC,Delivered
13200,14653,2022-04-10,,FedEx,Delivered
13201,14654,2023-07-15,,UPS,Delivered
13202,14655,2022-10-27,,BlueDart,Delivered
13203,14656,2023-11-21,,DHL,Delivered
13204,14658,2022-10-08,,BlueDart,Delivered
13205,14659,2022-12-17,,BlueDart,Delivered
13206,14660,2025-09-16,,DTDC,Delivered
13207,14662,2024-11-15,,BlueDart,Delivered
13208,14664,2025-06-09,,FedEx,Delivered
13209,14665,2022-05-01,,UPS,Delivered
13210,14666,2023-11-26,,UPS,Delivered
13211,14668,2026-01-03,,DTDC,Delivered
13212,14669,2022-03-15,,FedEx,Delivered
13213,14670,2023-02-08,,BlueDart,Delivered
13214,14671,2023-05-19,,DHL,Delivered
13215,14672,2025-07-01,,UPS,Delivered
13216,14673,2023-03-23,,UPS,Delivered
13217,14674,2025-09-22,,DTDC,Delivered
13218,14675,2022-08-23,,FedEx,Delivered
13219,14676,2023-06-27,,DHL,Delivered
13220,14678,2022-04-12,,DHL,Delivered
13221,14679,2024-09-13,,DTDC,Delivered
13222,14680,2025-03-28,,DHL,Delivered
13223,14681,2023-02-02,,DTDC,Delivered
13224,14683,2025-02-04,,DTDC,Delivered
13225,14684,2023-12-24,,FedEx,Delivered
13226,14686,2025-12-06,,UPS,Delivered
13227,14687,2024-03-07,,UPS,Delivered
13228,14689,2024-10-02,2024-10-07,UPS,Returned
