order_id,order_date,customer_id,seller_id,order_status
11788,2024-10-09,774,11,Completed
11789,2022-06-07,61,11,Completed
11790,2022-12-06,275,17,Returned
11791,2022-06-02,437,13,Returned
11792,2024-10-17,9,8,Completed
11793,2023-03-08,790,27,Completed
11794,2022-04-01,270,8,Completed
11795,2023-01-12,425,48,Completed
11796,2024-02-10,167,46,Completed
11797,2023-07-28,418,21,Completed
11798,2022-06-15,816,11,Returned
11799,2024-05-13,129,2,Completed
11800,2022-09-22,176,1,Completed
11801,2025-05-27,452,3,Completed
11802,2025-10-11,791,1,Completed
11803,2025-03-13,288,52,Cancelled
11804,2025-11-10,868,32,Completed
11805,2025-12-23,855,17,Completed
11806,2024-04-25,186,30,Completed
11807,2023-02-06,299,43,Inprogress
11808,2024-08-12,610,47,Returned
11809,2023-05-23,401,43,Completed
11810,2022-06-14,453,46,Completed
11811,2024-04-14,896,47,Completed
11812,2025-02-06,470,5,Completed
11813,2022-03-10,776,34,Completed
11814,2023-08-18,449,47,Completed
11815,2024-10-12,74,7,Completed
11816,2023-07-22,320,43,Completed
11817,2023-10-28,323,11,Returned
11818,2022-12-30,22,4,Completed
11819,2023-01-06,471,36,Completed
11820,2024-06-21,480,17,Completed
11821,2024-04-13,115,25,Cancelled
11822,2023-10-22,466,12,Completed
11823,2025-10-27,598,50,Returned
11824,2023-11-28,624,21,Completed
11825,2024-07-30,38,50,Completed
11826,2023-11-14,72,45,Completed
11827,2024-12-17,373,46,Completed
11828,2025-06-23,877,2,Completed
11829,2025-04-19,60,51,Completed
11830,2023-06-18,567,24,Completed
11831,2024-02-05,422,54,Completed
11832,2025-10-06,297,41,Completed
11833,2025-02-02,375,29,Cancelled
11834,2024-06-06,412,37,Completed
11835,2023-04-25,590,20,Completed
11836,2023-06-17,799,9,Completed
11837,2024-04-05,443,29,Completed
11838,2024-04-20,630,42,Completed
11839,2024-06-17,551,31,Completed
11840,2024-06-12,595,4,Completed
11841,2024-06-12,656,49,Completed
11842,2025-11-12,874,1,Completed
11843,2025-08-20,95,42,Completed
11844,2022-02-09,448,50,Completed
11845,2022-08-21,579,51,Completed
11846,2022-04-09,824,44,Completed
11847,2025-04-26,232,51,Completed
11848,2023-04-28,125,13,Completed
11849,2023-06-25,67,29,Completed
11850,2024-10-01,549,39,Completed
11851,2025-03-18,567,9,Completed
11852,2023-07-04,602,42,Completed
11853,2023-04-08,220,48,Completed
11854,2024-03-05,146,14,Returned
11855,2022-02-14,266,16,Completed
11856,2023-08-21,718,43,Completed
11857,2023-05-15,180,7,Cancelled
11858,2025-03-02,158,6,Completed
11859,2022-12-21,371,17,Completed
11860,2023-09-20,427,13,Completed
11861,2024-03-05,437,4,Completed
11862,2024-11-04,478,3,Completed
11863,2022-02-13,874,25,Completed
11864,2024-10-27,667,9,Inprogress
11865,2024-07-04,192,49,Completed
11866,2025-03-11,881,18,Completed
11867,2025-01-02,59,44,Completed
11868,2024-09-13,537,7,Completed
11869,2022-06-16,469,52,Returned
11870,2024-08-06,538,17,Completed
11871,2024-11-11,663,36,Completed
11872,2024-10-08,871,48,Returned
11873,2023-10-24,851,24,Completed
11874,2023-12-21,306,49,Completed
11875,2022-04-07,110,3,Completed
11876,2023-11-06,70,34,Completed
11877,2025-11-08,670,14,Inprogress
11878,2024-04-04,72,1,Completed
11879,2024-09-12,129,23,Completed
11880,2022-08-14,421,42,Completed
11881,2024-10-20,214,37,Cancelled
11882,2024-01-10,341,53,Completed
11883,2025-09-15,131,8,Completed
11884,2023-07-20,173,44,Inprogress
11885,2022-10-03,406,38,Completed
11886,2025-11-05,229,23,Completed
11887,2025-07-21,178,32,Completed
11888,2025-09-01,632,32,Completed
11889,2023-03-25,159,52,Completed
11890,2022-03-20,21,31,Completed
11891,2025-01-25,25,21,Completed
11892,2024-09-20,363,2,Returned
11893,2023-07-08,147,16,Cancelled
11894,2024-08-22,394,24,Cancelled
11895,2023-03-26,717,31,Completed
11896,2023-09-07,574,19,Cancelled
11897,2025-04-10,233,12,Completed
11898,2023-10-09,764,9,Completed
11899,2022-12-22,797,43,Completed
11900,2025-12-22,617,27,Completed
11901,2024-01-02,544,35,Cancelled
11902,2024-08-29,870,14,Completed
11903,2025-10-25,882,21,Completed
11904,2023-01-05,570,18,Completed
11905,2025-01-02,260,2,Completed
11906,2025-05-22,279,42,Completed
11907,2022-03-29,781,7,Completed
11908,2023-07-13,655,44,Completed
11909,2025-03-06,366,22,Completed
11910,2024-07-17,72,23,Completed
11911,2024-05-10,753,21,Completed
11912,2023-08-20,692,42,Completed
11913,2023-12-18,266,6,Completed
11914,2022-12-16,252,48,Completed
11915,2024-03-31,586,46,Completed
11916,2025-03-27,122,6,Returned
11917,2024-04-08,284,49,Completed
11918,2024-12-10,506,21,Completed
11919,2022-02-06,685,28,Completed
11920,2025-07-13,210,26,Returned
11921,2025-04-06,297,9,Completed
11922,2025-04-30,617,18,Completed
11923,2022-11-23,884,4,Completed
11924,2023-10-08,562,22,Completed
11925,2025-12-29,727,30,Completed
11926,2025-03-12,489,11,Inprogress
11927,2023-05-22,103,36,Completed
11928,2022-06-12,100,32,Returned
11929,2024-09-26,375,24,Completed
11930,2023-12-13,859,16,Cancelled
11931,2025-09-21,99,24,Completed
11932,2024-07-03,840,43,Completed
11933,2024-07-23,627,5,Completed
11934,2023-07-16,668,51,Completed
11935,2023-07-02,384,30,Completed
11936,2022-10-15,485,19,Completed
11937,2024-05-01,590,28,Completed
11938,2025-06-02,59,37,Completed
11939,2023-12-13,260,25,Returned
11940,2025-07-17,594,7,Returned
11941,2024-01-01,585,8,Completed
11942,2022-05-20,672,9,Completed
11943,2022-12-05,45,23,Completed
11944,2022-12-10,450,2,Completed
11945,2023-05-24,90,10,Completed
11946,2025-09-27,351,48,Completed
11947,2022-05-17,348,3,Returned
11948,2022-01-13,53,1,Cancelled
11949,2022-01-18,162,27,Completed
11950,2025-04-15,871,41,Completed
11951,2022-04-01,44,6,Completed
11952,2023-05-07,600,17,Completed
11953,2023-11-21,149,50,Completed
11954,2024-05-29,31,51,Completed
11955,2025-03-11,741,17,Completed
11956,2025-11-21,224,15,Completed
11957,2022-05-10,809,38,Completed
11958,2024-06-15,455,40,Returned
11959,2022-02-18,895,36,Returned
11960,2023-12-23,291,12,Completed
11961,2025-09-15,210,52,Completed
11962,2025-03-11,340,38,Completed
11963,2022-04-27,408,5,Completed
11964,2024-09-20,814,21,Completed
11965,2023-12-04,60,10,Completed
11966,2022-08-25,626,28,Completed
11967,2024-10-17,141,44,Completed
11968,2023-04-06,575,15,Completed
11969,2024-03-11,16,40,Completed
11970,2025-11-16,68,25,Completed
11971,2025-05-12,484,1,Completed
11972,2023-09-02,374,29,Completed
11973,2025-10-10,596,2,Completed
11974,2023-10-13,82,14,Completed
11975,2023-06-10,761,36,Completed
11976,2024-04-25,503,28,Inprogress
11977,2023-10-06,394,14,Completed
11978,2024-03-22,629,32,Completed
11979,2023-01-03,59,34,Completed
11980,2024-10-31,344,15,Completed
11981,2024-01-17,589,54,Completed
11982,2025-10-01,808,8,Completed
11983,2025-07-22,296,51,Completed
11984,2023-06-15,401,46,Completed
11985,2022-10-14,650,1,Cancelled
11986,2025-02-21,21,17,Completed
11987,2024-01-01,123,52,Returned
11988,2025-07-16,614,2,Completed
11989,2025-06-30,425,20,Completed
11990,2023-05-12,636,13,Completed
11991,2025-12-27,550,23,Completed
11992,2025-06-16,409,19,Returned
11993,2025-04-29,415,32,Completed
11994,2025-10-06,361,53,Completed
11995,2024-08-05,386,13,Completed
11996,2024-10-04,697,10,Completed
11997,2025-10-27,492,35,Completed
11998,2024-08-30,557,19,Completed
11999,2024-06-13,620,7,Completed
12000,2023-09-08,494,17,Completed
12001,2023-06-28,617,18,Completed
12002,2025-07-14,12,7,Completed
12003,2024-11-15,115,37,Returned
12004,2023-06-09,455,4,Completed
12005,2023-07-30,474,40,Completed
12006,2024-03-03,276,39,Completed
12007,2025-05-31,489,13,Completed
12008,2023-03-29,697,22,Cancelled
12009,2025-03-11,184,19,Completed
12010,2023-11-11,280,44,Completed
12011,2025-01-19,782,53,Inprogress
12012,2024-05-12,550,45,Completed
12013,2024-10-11,107,40,Completed
12014,2023-03-07,51,31,Completed
12015,2023-11-05,400,30,Completed
12016,2024-06-25,225,13,Completed
12017,2025-06-20,760,21,Completed
12018,2025-05-05,64,19,Completed
12019,2023-02-20,153,40,Completed
12020,2023-06-09,553,21,Completed
12021,2023-05-28,658,36,Completed
12022,2025-11-11,11,40,Completed
12023,2022-11-19,465,19,Completed
12024,2023-09-17,610,21,Completed
12025,2024-10-24,359,49,Completed
12026,2023-12-12,137,20,Completed
12027,2022-06-15,619,41,Completed
12028,2022-01-25,568,51,Completed
12029,2023-05-09,690,24,Completed
12030,2022-05-12,832,54,Completed
12031,2023-08-26,288,54,Returned
12032,2022-05-20,676,36,Completed
12033,2024-12-07,211,39,Returned
12034,2022-10-22,616,35,Completed
12035,2022-08-30,387,14,Completed
12036,2022-02-09,636,27,Completed
12037,2024-02-18,360,47,Completed
12038,2023-01-21,738,20,Completed
12039,2022-04-18,819,54,Completed
12040,2023-02-24,713,33,Completed
12041,2022-05-22,574,10,Returned
12042,2024-03-25,495,10,Completed
12043,2024-09-02,54,48,Completed
12044,2025-06-02,245,50,Completed
12045,2025-05-22,760,46,Completed
12046,2025-09-13,203,52,Completed
12047,2022-11-17,794,26,Completed
12048,2023-09-27,864,5,Completed
12049,2025-02-17,839,49,Completed
12050,2022-06-22,257,5,Inprogress
12051,2025-08-25,851,10,Completed
12052,2024-01-02,504,21,Completed
12053,2022-02-07,476,52,Returned
12054,2022-09-16,122,53,Returned
12055,2022-06-22,16,49,Completed
12056,2023-04-16,61,3,Completed
12057,2025-04-30,16,48,Cancelled
12058,2022-08-12,310,12,Completed
12059,2025-01-03,270,29,Completed
12060,2023-12-30,204,44,Completed
12061,2022-08-23,841,44,Completed
12062,2025-01-12,292,5,Completed
12063,2022-02-06,104,29,Completed
12064,2022-07-20,539,34,Completed
12065,2022-04-13,716,34,Cancelled
12066,2024-01-24,341,47,Completed
12067,2025-02-07,836,47,Completed
12068,2023-11-18,597,32,Completed
12069,2025-05-03,877,37,Completed
12070,2025-04-28,231,9,Completed
12071,2022-10-29,30,2,Completed
12072,2023-05-03,494,10,Completed
12073,2024-09-02,510,14,Completed
12074,2022-01-15,200,32,Completed
12075,2023-05-31,360,9,Cancelled
12076,2025-12-28,276,26,Cancelled
12077,2024-11-23,116,27,Completed
12078,2025-07-15,644,8,Completed
12079,2022-11-05,49,2,Completed
12080,2025-03-13,821,35,Completed
12081,2025-02-16,844,50,Completed
12082,2024-02-21,270,22,Completed
12083,2022-02-19,820,5,Completed
12084,2022-09-24,298,37,Completed
12085,2025-11-07,138,32,Completed
12086,2024-08-17,145,20,Completed
12087,2024-08-12,206,15,Returned
12088,2022-06-09,790,27,Completed
12089,2023-04-02,692,35,Completed
12090,2024-02-29,17,48,Completed
12091,2025-05-02,892,16,Returned
12092,2025-12-12,387,45,Returned
12093,2023-10-15,163,5,Completed
12094,2025-01-19,604,5,Completed
12095,2022-05-23,619,4,Completed
12096,2023-12-22,372,12,Completed
12097,2025-12-25,726,40,Completed
12098,2025-12-03,538,40,Completed
12099,2025-01-25,540,23,Completed
12100,2025-04-20,551,5,Completed
12101,2024-04-29,135,14,Completed
12102,2025-03-17,793,30,Completed
12103,2024-10-11,656,50,Completed
12104,2022-04-15,787,20,Completed
12105,2024-12-14,755,11,Completed
12106,2024-07-27,896,46,Cancelled
12107,2022-09-15,621,53,Completed
12108,2023-06-11,456,12,Completed
12109,2023-04-09,828,17,Completed
12110,2023-07-02,268,24,Completed
12111,2024-09-18,143,40,Returned
12112,2022-07-13,98,4,Returned
12113,2023-08-30,468,15,Completed
12114,2022-11-08,27,54,Completed
12115,2025-04-29,506,12,Completed
12116,2023-03-20,291,53,Completed
12117,2024-05-22,162,5,Completed
12118,2024-02-09,510,38,Completed
12119,2025-06-22,540,45,Completed
12120,2022-10-07,555,46,Completed
12121,2023-10-31,724,21,Returned
12122,2022-05-29,157,19,Completed
12123,2022-01-18,725,4,Completed
12124,2022-04-28,232,19,Inprogress
12125,2024-07-21,110,42,Completed
12126,2022-03-28,651,28,Completed
12127,2024-03-26,689,39,Completed
12128,2023-11-15,726,54,Completed
12129,2024-04-27,191,53,Completed
12130,2022-01-19,216,48,Completed
12131,2023-09-17,418,12,Cancelled
12132,2022-08-27,679,6,Completed
12133,2025-04-20,641,20,Completed
12134,2025-07-08,269,23,Inprogress
12135,2024-01-10,663,33,Returned
12136,2024-05-02,759,27,Completed
12137,2024-10-09,170,4,Cancelled
12138,2022-06-15,633,42,Completed
12139,2022-09-18,31,34,Returned
12140,2025-06-24,329,41,Completed
12141,2024-03-23,256,30,Completed
12142,2023-01-06,430,36,Completed
12143,2022-03-05,110,2,Cancelled
12144,2023-03-17,868,40,Returned
12145,2023-07-22,675,19,Completed
12146,2024-02-23,570,21,Completed
12147,2024-01-08,152,24,Returned
12148,2023-10-04,88,31,Completed
12149,2023-08-03,146,54,Completed
12150,2024-12-22,369,36,Completed
12151,2024-05-01,660,13,Inprogress
12152,2024-12-23,60,21,Completed
12153,2023-10-13,206,34,Completed
12154,2023-01-25,190,20,Completed
12155,2023-12-08,365,54,Completed
12156,2025-08-09,288,30,Completed
12157,2025-12-17,872,16,Cancelled
12158,2023-01-26,475,43,Completed
12159,2025-01-16,11,39,Completed
12160,2024-07-22,585,3,Completed
12161,2024-06-19,634,49,Completed
12162,2022-10-17,418,51,Returned
12163,2023-04-13,772,45,Completed
12164,2025-05-25,164,44,Completed
12165,2025-12-06,826,43,Completed
12166,2024-06-03,380,52,Completed
12167,2024-11-04,492,49,Completed
12168,2023-11-29,757,25,Completed
12169,2022-08-19,603,36,Returned
12170,2024-01-03,402,54,Completed
12171,2025-04-06,828,23,Completed
12172,2024-02-22,75,10,Completed
12173,2024-09-23,106,52,Completed
12174,2024-02-26,91,15,Completed
12175,2024-03-05,511,17,Completed
12176,2023-06-02,469,42,Completed
12177,2025-01-22,875,22,Completed
12178,2024-03-08,561,53,Completed
12179,2023-11-08,59,43,Returned
12180,2023-06-18,315,32,Completed
12181,2025-11-07,527,40,Completed
12182,2024-11-27,85,27,Completed
12183,2022-01-03,248,14,Completed
12184,2023-10-21,452,32,Inprogress
12185,2023-10-08,875,53,Completed
12186,2025-05-25,240,28,Completed
12187,2024-07-26,594,3,Completed
12188,2025-05-21,75,26,Completed
12189,2024-10-07,88,23,Completed
12190,2022-10-30,54,29,Inprogress
12191,2023-11-10,482,31,Completed
12192,2025-05-10,243,35,Completed
12193,2022-10-12,788,12,Completed
12194,2024-10-28,10,22,Completed
12195,2025-08-13,564,24,Completed
12196,2023-05-05,594,50,Completed
12197,2025-06-15,567,6,Cancelled
12198,2022-12-08,107,54,Completed
12199,2023-10-01,115,28,Completed
12200,2022-10-31,261,52,Completed
12201,2024-05-07,192,15,Completed
12202,2022-07-13,793,39,Completed
12203,2022-05-29,585,23,Completed
12204,2022-07-15,821,35,Completed
12205,2025-10-13,824,25,Inprogress
12206,2022-09-16,383,29,Completed
12207,2024-11-08,291,50,Completed
12208,2024-05-11,482,53,Completed
12209,2023-12-26,221,50,Returned
12210,2024-06-18,623,8,Returned
12211,2023-04-13,453,23,Completed
12212,2025-07-31,874,7,Completed
12213,2024-11-09,130,25,Returned
12214,2025-11-10,533,2,Completed
12215,2022-05-21,535,49,Completed
12216,2022-01-14,208,28,Completed
12217,2023-09-02,233,45,Returned
12218,2025-02-05,859,4,Completed
12219,2024-06-18,370,38,Completed
12220,2024-08-20,711,20,Completed
12221,2025-11-17,368,26,Returned
12222,2024-03-19,175,29,Completed
12223,2022-04-10,102,49,Completed
12224,2024-01-20,191,49,Returned
12225,2023-01-04,732,21,Completed
12226,2023-12-26,716,34,Completed
12227,2023-05-18,108,4,Returned
12228,2023-08-22,598,33,Returned
12229,2024-12-21,720,26,Completed
12230,2024-02-29,36,17,Completed
12231,2022-06-18,770,53,Completed
12232,2024-05-15,804,9,Completed
12233,2024-09-14,522,8,Returned
12234,2023-07-30,157,11,Completed
12235,2022-03-11,623,42,Completed
12236,2023-03-20,458,42,Completed
12237,2024-01-26,83,20,Completed
12238,2023-06-26,817,16,Completed
12239,2023-05-04,99,38,Completed
12240,2022-10-04,105,53,Completed
12241,2022-02-09,413,17,Completed
12242,2022-08-03,369,16,Completed
12243,2025-04-10,130,39,Returned
12244,2022-09-13,517,42,Completed
12245,2025-12-27,22,22,Cancelled
12246,2022-10-15,496,26,Completed
12247,2022-02-08,334,8,Completed
12248,2025-06-08,678,15,Completed
12249,2023-01-01,474,36,Completed
12250,2025-02-07,674,22,Completed
12251,2023-03-21,49,53,Completed
12252,2025-12-18,436,28,Completed
12253,2023-02-19,539,18,Completed
12254,2023-08-22,216,30,Completed
12255,2023-06-13,580,15,Completed
12256,2025-02-14,466,15,Returned
12257,2022-01-29,523,53,Completed
12258,2023-11-27,471,5,Completed
12259,2024-03-20,552,7,Completed
12260,2025-07-15,289,16,Inprogress
12261,2023-04-01,488,17,Completed
12262,2025-07-12,853,24,Completed
12263,2024-12-29,622,44,Returned
12264,2022-09-29,39,18,Completed
12265,2025-08-15,769,1,Completed
12266,2022-09-28,497,35,Completed
12267,2025-01-22,881,43,Completed
12268,2025-07-21,503,44,Completed
12269,2025-08-30,488,8,Completed
12270,2023-01-23,460,14,Completed
12271,2025-01-07,666,45,Completed
12272,2022-08-09,155,47,Completed
12273,2025-05-26,380,13,Returned
12274,2023-05-09,897,20,Completed
12275,2025-03-16,117,1,Completed
12276,2023-07-22,745,35,Completed
12277,2024-07-06,752,53,Completed
12278,2024-10-20,861,13,Completed
12279,2025-03-03,133,50,Returned
12280,2022-05-08,844,53,Returned
12281,2025-08-24,250,46,Returned
12282,2023-12-27,304,17,Completed
12283,2025-11-29,878,4,Completed
12284,2025-06-25,785,54,Completed
12285,2025-12-25,345,26,Completed
12286,2024-01-31,820,11,Completed
12287,2022-02-11,103,48,Completed
12288,2023-08-23,308,4,Completed
12289,2025-04-14,491,47,Completed
12290,2024-05-19,180,23,Completed
12291,2023-10-20,569,36,Completed
12292,2025-11-24,183,45,Returned
12293,2025-12-30,368,6,Completed
12294,2022-01-25,884,13,Completed
12295,2022-02-28,77,37,Completed
12296,2024-03-07,540,33,Completed
12297,2022-04-29,486,50,Completed
12298,2022-04-02,410,46,Completed
12299,2025-02-20,91,18,Completed
12300,2022-07-05,200,54,Cancelled
12301,2025-10-24,859,43,Completed
12302,2023-12-27,549,11,Completed
12303,2024-07-01,317,4,Completed
12304,2024-09-22,812,53,Completed
12305,2023-01-20,449,40,Completed
12306,2023-08-29,104,15,Completed
12307,2023-02-12,748,45,Completed
12308,2025-12-31,781,37,Completed
12309,2025-02-01,58,9,Completed
12310,2025-01-09,623,25,Returned
12311,2022-07-01,643,48,Completed
12312,2023-07-09,775,50,Completed
12313,2025-12-25,50,22,Completed
12314,2022-09-01,436,19,Cancelled
12315,2024-12-08,347,42,Cancelled
12316,2023-01-13,597,11,Completed
12317,2023-07-04,456,35,Completed
12318,2024-09-14,144,7,Completed
12319,2025-07-22,162,29,Completed
12320,2023-11-07,78,1,Completed
